Normalized_Time,Mean_Force_X_Negative,Std_Force_X_Negative,Mean_Force_Y_Positive,Std_Force_Y_Positive
0.0,-0.00991037288771506,0.017165269363475573,0.0019427788603467472,0.003364991693991327
0.0015479876160990713,-0.00919099698153667,0.0159192737442337,0.0011658855389475474,0.0020193729892669754
0.0030959752321981426,-0.008755786171610009,0.015165466509437526,0.0005369563050099812,0.0009300356017217384
0.0046439628482972135,-0.008604910937521117,0.014904142938391715,9.526628563913309e-05,0.0001650060469753478
0.006191950464396285,-0.008688935259280831,0.015049677332751057,0.0,0.0
0.007739938080495357,-0.008964398542169596,0.015526793734334115,0.0,0.0
0.009287925696594427,-0.009367289803497889,0.01622462186888023,0.00035226155344440595,0.0006101349081188505
0.010835913312693499,-0.009777777968165643,0.016935608225990478,0.0009110997459574024,0.0015780710507613178
0.01238390092879257,-0.010056535259576949,0.017418430017695143,0.0015273001051177473,0.002645361380469225
0.013931888544891642,-0.010110728187684713,0.01751229492258872,0.0021348585252586216,0.0036976834327194985
0.015479876160990714,-0.009912352394359794,0.017168697969558173,0.0025848664449572116,0.004477120013445831
0.017027863777089786,-0.009523323844617971,0.0164948807558105,0.002710694921879,0.004695061328513376
0.018575851393188854,-0.009097001603584782,0.015756468973944393,0.002538013198738963,0.0043959678104962905
0.020123839009287926,-0.008794405850366605,0.015232357755215937,0.00224202841468991,0.003883307126256028
0.021671826625386997,-0.008713152304365144,0.015091622485246273,0.001984650829100917,0.003437516071286485
0.02321981424148607,-0.008870377476423904,0.015363944471480803,0.0018593365918553682,0.003220465445465454
0.02476780185758514,-0.009229240584463023,0.015985513607566636,0.0019152970431672229,0.0033173917903520705
0.026315789473684213,-0.009717529572237713,0.01683125494316878,0.002195170367965354,0.003802146608585661
0.027863777089783284,-0.01022045230680024,0.01770234267171255,0.0027112524230988202,0.004696026948951387
0.029411764705882356,-0.010607021783657123,0.018371900646283995,0.003363135505079913,0.005825121567537227
0.030959752321981428,-0.010790750386420602,0.01869012792107398,0.003980679452728155,0.006894739060770639
0.032507739938080496,-0.010753032140581978,0.01862479800290911,0.004453306306872502,0.007713352785170092
0.03405572755417957,-0.010514033457470475,0.018210840140817933,0.005141908690621135,0.008271693163506611
0.03560371517027864,-0.01013095018086315,0.017547320442204084,0.005693961577661915,0.009226564676726532
0.03715170278637771,-0.009738328015761856,0.016867278904070946,0.007363452706333952,0.010153299569754522
0.03869969040247678,-0.009484300756092015,0.016427290783815288,0.008782085757732086,0.011247530677051648
0.04024767801857585,-0.009423515563418647,0.01632200774175715,0.009235744178407754,0.01200455799926701
0.041795665634674926,-0.00953515645210794,0.016515375433169152,0.010015104436338212,0.012047574362873327
0.043343653250773995,-0.009784373950779695,0.01694703280300386,0.010650098666384732,0.011638829072184626
0.04489164086687307,-0.010109185535714351,0.017509622970997656,0.009928964327412549,0.010587115382715586
0.04643962848297214,-0.01041042431213216,0.01803138383696318,0.00959025632761972,0.009229310416344106
0.04798761609907121,-0.01055761684364092,0.018286328780031037,0.009283435879241056,0.007688687772478288
0.04953560371517028,-0.010382017720375114,0.017982182176770112,0.008797211738612847,0.006330727550773197
0.05108359133126935,-0.009796405211201181,0.016967871557332963,0.008271828650248066,0.005324400370592339
0.052631578947368425,-0.008919917291287428,0.015449749947821981,0.008008753633896101,0.004870061537589985
0.05417956656346749,-0.00798999434573689,0.013839076159004345,0.008305802439828893,0.004961395054916915
0.05572755417956657,-0.007224670298499166,0.012513496024934364,0.00928296279247727,0.005482840757018644
0.05727554179566564,-0.0067568184872188975,0.011703152917383811,0.010927122625858198,0.006472428147068257
0.05882352941176471,-0.006619074967070354,0.011464574142073148,0.013102075991619853,0.008061763384089322
0.06037151702786378,-0.006830491742121135,0.011830758738033458,0.01570342561206679,0.010228501295301647
0.061919504643962855,-0.007419997835271687,0.012851813242741648,0.018651418700138207,0.012657481735543586
0.06346749226006192,-0.008343183574728793,0.014450817848304398,0.02168292284866272,0.014844616778146514
0.06501547987616099,-0.009467048089364745,0.016397408288477605,0.024440505596575436,0.016436571597346825
0.06656346749226007,-0.010612262323559147,0.018380977527653393,0.026712290287369697,0.01738688338236773
0.06811145510835914,-0.011572046439690451,0.0200433723810904,0.02851698684643126,0.017936261557854827
0.0696594427244582,-0.012171704469839888,0.021082010556475888,0.030002739599890228,0.018408125553021806
0.07120743034055728,-0.01237040850286407,0.02142617603734262,0.031302473621952695,0.018955161931693127
0.07275541795665635,-0.012255852424167919,0.021227759088725026,0.03241201573102437,0.019537407688526097
0.07430340557275542,-0.01197330129989988,0.020738366185757074,0.03316322738252447,0.020038999772287062
0.07585139318885449,-0.011675789678298526,0.020223060941301323,0.033430666686889196,0.020378734514770208
0.07739938080495357,-0.011466863158022225,0.0198611895931342,0.033339697961213055,0.020553345291848237
0.07894736842105264,-0.011360937548864256,0.019677721056249917,0.033165181320687784,0.020622144828574326
0.0804953560371517,-0.011296225838629145,0.01956563708627803,0.033165208495385144,0.020737790255489063
0.08204334365325078,-0.011181397312331295,0.019366748244571897,0.03351164637828196,0.021052091933078474
0.08359133126934985,-0.010944162806997513,0.018955846028025317,0.03422046723543911,0.021561162036376112
0.08513931888544893,-0.010574547987964873,0.018315654382230404,0.03525363275049639,0.02215836803734435
0.08668730650154799,-0.010129727971892126,0.0175452035141688,0.03660754237692626,0.022781516770662525
0.08823529411764706,-0.00968343527140964,0.016772201881886016,0.038741541866798346,0.023911200494282112
0.08978328173374614,-0.009286749670416776,0.01608512226633538,0.04079392596884248,0.024257669025953606
0.0913312693498452,-0.008969165222429699,0.01553504986672805,0.04292490244474377,0.02420698495317616
0.09287925696594428,-0.008755323587315275,0.015164665289936262,0.045858768204805375,0.024598892389491096
0.09442724458204335,-0.008669727582878343,0.015016408661326603,0.0491417352974722,0.02510138543406573
0.09597523219814243,-0.008724361156942893,0.015111036787405482,0.05255904131189307,0.025554809460089686
0.09752321981424149,-0.008887833182954174,0.015394178642073241,0.05575419817321364,0.025815846657471078
0.09907120743034056,-0.009069022207359185,0.015708007238116557,0.05825926172456197,0.025964630780106537
0.10061919504643964,-0.00916157481874301,0.01586831306340652,0.05965275108573098,0.026044920023410845
0.1021671826625387,-0.009086644356046017,0.015738529694980685,0.05991915878903001,0.025867902321870567
0.10371517027863777,-0.008809147681936367,0.015257891356491388,0.05947058560389633,0.025238947268497954
0.10526315789473685,-0.008327954431498402,0.014424440198473618,0.05877113788076719,0.02423289128848051
0.10681114551083593,-0.0076458112632484376,0.013242933573028672,0.0579966742949178,0.023128731237340435
0.10835913312693499,-0.006795838581058804,0.011770737702430634,0.05704270223532803,0.022141649505352804
0.10990712074303406,-0.005884585197190594,0.01019240054300183,0.055935321694766116,0.021372318992054717
0.11145510835913314,-0.005037181440081742,0.008724654181164542,0.05489562478895582,0.020812715421088836
0.1130030959752322,-0.0042765757331188195,0.007407246452177914,0.054016040403074866,0.020480559213686668
0.11455108359133127,-0.0035555070824697587,0.006158318913508608,0.053311729383674636,0.020604598528297585
0.11609907120743035,-0.0028914139614788924,0.005008075886995442,0.05295180283778028,0.021262760858337202
0.11764705882352942,-0.002349195102023218,0.004068925273596166,0.05319949750104945,0.022168398305009114
0.11919504643962849,-0.0019830308096979842,0.003434710115371358,0.05422056112609351,0.02291040496086325
0.12074303405572756,-0.001850219667380831,0.003204674469066788,0.056027203530971244,0.023143769286161353
0.12229102167182664,-0.0019720603417410104,0.003415708707487073,0.058376055906969496,0.02269552045836875
0.12383900928792571,-0.002288892110187367,0.00396447742788806,0.060732758535705686,0.02146591801914016
0.12538699690402477,-0.0027223303054322912,0.004715214403993228,0.0624888840742381,0.019499203875181958
0.12693498452012383,-0.0032262751598026176,0.005588072495975532,0.06332711738333391,0.017136779335415457
0.12848297213622292,-0.003764599277378823,0.006520477218557202,0.06334383349379975,0.015029407602548105
0.13003095975232198,-0.00429409932303676,0.007437598200246788,0.06276764915352658,0.014060155504812696
0.13157894736842107,-0.004765918997459794,0.00825481384835809,0.06185668300845593,0.014647258375501414
0.13312693498452013,-0.005118241489064531,0.008865054304466755,0.061005651171055116,0.01604466586346571
0.1346749226006192,-0.005281183021019863,0.009147277316476497,0.06057588843203947,0.016944720318545242
0.13622291021671828,-0.005270554319371636,0.009128867865203276,0.06068320013643311,0.01664292221304492
0.13777089783281735,-0.005234896950569769,0.009067107490774221,0.0610899455260443,0.015378704676397669
0.1393188854489164,-0.005305964065424602,0.009190199344450124,0.0612529955263313,0.01395127384026115
0.1408668730650155,-0.005447626188064305,0.009435565338370144,0.0607996101797892,0.013084412431854747
0.14241486068111456,-0.005535285357045002,0.009587395472793978,0.059822532840800885,0.012838353156533288
0.14396284829721362,-0.005475986432659175,0.009484686722923541,0.05867716994860023,0.012584123464634115
0.1455108359133127,-0.005178802729534696,0.008969949449930476,0.05792210846093582,0.011594482803360253
0.14705882352941177,-0.004514876020639737,0.007819994657622415,0.058104747862034775,0.00961538567966778
0.14860681114551083,-0.003433396602397441,0.005946817357886727,0.05922638263018851,0.006924549216788191
0.15015479876160992,-0.002109244554124022,0.0036533187333307685,0.06069052777135335,0.00417782046390833
0.15170278637770898,-0.0007958002125972207,0.0013783664008925004,0.06180007342462107,0.0023036069224513017
0.15325077399380807,0.0,0.0,0.0621426274477669,0.002193492753751132
0.15479876160990713,0.0,0.0,0.06157438802597057,0.002914734537725854
0.1563467492260062,0.0,0.0,0.060273164353258295,0.004037706828126296
0.15789473684210528,0.0,0.0,0.05875820875632355,0.006161991865060516
0.15944272445820434,0.0,0.0,0.057570459825226364,0.008975673146208845
0.1609907120743034,0.0,0.0,0.05709787989267566,0.011768015454472796
0.1625386996904025,-0.0004899708586148697,0.0008486544213491012,0.05687835903090087,0.013691415808293923
0.16408668730650156,-0.001546584864777889,0.0026787635640123453,0.056785708609929694,0.014716301755788586
0.16563467492260062,-0.0025555081439681483,0.004426269944508874,0.05692889498035894,0.015248060455914444
0.1671826625386997,-0.003429533075306706,0.005940125532669155,0.0565093320270867,0.015037823970467521
0.16873065015479877,-0.004035997995441521,0.006990553587350857,0.05615896691755778,0.014597888949430276
0.17027863777089786,-0.0043052858920504655,0.007456973906140903,0.05594433739046504,0.0136895193662069
0.17182662538699692,-0.004294882113494764,0.007438954033091732,0.056270353010631075,0.012448897707900825
0.17337461300309598,-0.00411608173407571,0.007129262691525338,0.05716529631857683,0.01125116571901979
0.17492260061919507,-0.00390647292252585,0.006766209580206851,0.05811751466344574,0.010396419444198194
0.17647058823529413,-0.003806226998912389,0.006592578547256667,0.05862403954079029,0.009972254578982931
0.1780185758513932,-0.0038673621996642305,0.006698467821089781,0.058718446434406116,0.009902177722703277
0.17956656346749228,-0.0040269020383706024,0.0069747989275605595,0.05874500086888896,0.009902970611016219
0.18111455108359134,-0.004125819024064209,0.007146128172513451,0.05907391502906304,0.009689219069851094
0.1826625386996904,-0.0040068573001960355,0.0069400804226177944,0.06000987084724384,0.009113506492867006
0.1842105263157895,-0.003590592982779927,0.0062190894754751164,0.06154920346675327,0.008161898568345422
0.18575851393188855,-0.002914286641079905,0.00504769253016964,0.06335550751573425,0.007053586752785235
0.1873065015479876,-0.002189089882299699,0.0037916148984780524,0.06507308572827981,0.006199765147492379
0.1888544891640867,-0.0016105517113856986,0.0027895573923370364,0.06631843463757914,0.005816191351650747
0.19040247678018576,-0.0012071284195536518,0.0020908077539272454,0.0667283212006407,0.005861980231640596
0.19195046439628485,-0.0009599003471421322,0.0016625961714531756,0.06633089159190296,0.006291639268701728
0.19349845201238391,-0.000845647981458876,0.0014647052692048372,0.06547337898980762,0.00705049859922375
0.19504643962848298,-0.0007722499707388628,0.0013375761854632893,0.06434987305634363,0.008091746787781637
0.19659442724458207,-0.0006298425888036872,0.0010909193645786987,0.06280624595234324,0.009038867972717024
0.19814241486068113,-0.00038846158716187424,0.000672835205753212,0.06075740261322625,0.009234828828904012
0.1996904024767802,-7.301570129574959e-05,0.000126466904394511,0.05853608449522664,0.00854879569740124
0.20123839009287928,0.0,0.0,0.05664332619607727,0.007335996508987247
0.20278637770897834,0.0,0.0,0.055570263606281645,0.006031292474234958
0.2043343653250774,0.0,0.0,0.05577078680707761,0.005169458211390153
0.2058823529411765,0.0,0.0,0.05733523246213841,0.005220542501608304
0.20743034055727555,0.0,0.0,0.05981063347489751,0.006270944324137299
0.20897832817337464,-8.888312942393966e-05,0.00015395009609798374,0.0625385136333543,0.007805179025955491
0.2105263157894737,-0.00029549842534538716,0.0005118182862548094,0.06505885843396667,0.009149803556537103
0.21207430340557276,-0.0004171976800453012,0.0007226075786383261,0.06716307442776556,0.010084580925537236
0.21362229102167185,-0.0006665461598283872,0.0011544918144126921,0.06874586192775389,0.010816063983020738
0.2151702786377709,-0.0012635634937194504,0.002188556169711326,0.06989439505219383,0.011169140525832153
0.21671826625386997,-0.0021523552395689796,0.0037279886308705557,0.0708596923055981,0.010898894356197845
0.21826625386996906,-0.00304347508813259,0.005271453484215812,0.07177512100214843,0.010200730380201398
0.21981424148606812,-0.003626480911763592,0.006281249191853249,0.07247069309592685,0.009384852741689716
0.22136222910216719,-0.003725337353195888,0.006452473571069441,0.0725731546961122,0.008893995701334477
0.22291021671826627,-0.003383959393097717,0.005861189599595189,0.07197144384178641,0.009061026896384152
0.22445820433436534,-0.002791061181246436,0.004834259772952034,0.07096978512506211,0.009428123881457142
0.2260061919504644,-0.0021623456919395846,0.00374529260196704,0.07008092786002548,0.009463247069457423
0.22755417956656349,-0.0016301308975970618,0.00282346953762597,0.06953325104956087,0.009329182110377619
0.22910216718266255,-0.0012164346584421569,0.0021069266325095095,0.06903634090430699,0.009176660121413719
0.23065015479876164,-0.0009751547457631083,0.001689017564903615,0.06844663185570914,0.008875742512407093
0.2321981424148607,-0.0010978392538165038,0.0016265786415743983,0.06809427594224055,0.008480943074432664
0.23374613003095976,-0.001621557086606524,0.001972922114168432,0.06815705860134003,0.00818123179941235
0.23529411764705885,-0.0020500236860545224,0.002958868348602212,0.06850454933124972,0.0077914735101714105
0.2368421052631579,-0.0027718878846441837,0.004801050649088345,0.06907047228654581,0.006884955477667515
0.23839009287925697,-0.003967808872750325,0.006872446562326156,0.06971371390668404,0.005392388748447765
0.23993808049535606,-0.005057391335762666,0.00875965874729957,0.0701239350452065,0.003781108078560112
0.24148606811145512,-0.005869141760417187,0.01016565172586681,0.07000555178227873,0.003352569741213167
0.24303405572755418,-0.006368535795166612,0.011030627567049634,0.06930143088726885,0.004483993321054058
0.24458204334365327,-0.006640555680122919,0.011501779828462996,0.06824718159254417,0.005779474485417298
0.24613003095975233,-0.006814691820795864,0.011803392471542499,0.06722799812586315,0.006760227844507354
0.24767801857585142,-0.006974259672116826,0.012079772097285002,0.06664556943332442,0.0076836376434660895
0.24922600619195048,-0.007606633861120743,0.012071597830691574,0.06676418712259291,0.008974915125805557
0.25077399380804954,-0.00817137896357876,0.011958858278908215,0.0676683936089296,0.01072409616726677
0.25232198142414863,-0.008221561992234009,0.011700931858547889,0.06915969435704851,0.012544087433309531
0.25386996904024767,-0.007752117365110042,0.011209176911937107,0.07087328750447548,0.013958529421011124
0.25541795665634676,-0.0069302319155530945,0.010545955340070719,0.07264675283243621,0.014843839012613389
0.25696594427244585,-0.005970235685930308,0.009787932130794303,0.07430681303436468,0.015425078229230529
0.25851393188854493,-0.005155055479341321,0.008928818006055501,0.07553938007810325,0.01580911437844224
0.26006191950464397,-0.004642477044576121,0.008041006114178045,0.07623635728974706,0.015744719047967926
0.26160990712074306,-0.00425938674047806,0.007377474243593192,0.0764390242682492,0.014742089747018681
0.26315789473684215,-0.004020225620313167,0.006963235032272511,0.07635064070445022,0.01253706673255045
0.2647058823529412,-0.003939729306883022,0.006823811327589512,0.07638315819992722,0.009530359365269978
0.26625386996904027,-0.00408386636500276,0.007073464035506407,0.07668383952322277,0.006591565074729842
0.26780185758513936,-0.0045377326235930965,0.007859583455226063,0.07713133914198718,0.004594952102594094
0.2693498452012384,-0.005270515581823878,0.009128800769802398,0.07772070893692248,0.003859966216163724
0.2708978328173375,-0.006055445630866097,0.010488339495131054,0.07837652871688788,0.0036872450762805275
0.27244582043343657,-0.006661688549688302,0.011538383032259967,0.07881459424277615,0.0034592875806603585
0.2739938080495356,-0.006966525562769499,0.012066376226944137,0.0787752094446236,0.0033271788848433857
0.2755417956656347,-0.0069304647686119995,0.012003917099302068,0.07773088181735041,0.004349358420107795
0.2770897832817338,-0.006642001548391559,0.011504284145765334,0.07728126491543728,0.004058239330650568
0.2786377708978328,-0.006216497739856498,0.010767289930568547,0.07610649870311449,0.004475833158479969
0.2801857585139319,-0.005693445017558778,0.009861336040511683,0.07492057445170555,0.004577597070915676
0.281733746130031,-0.00508749892048311,0.008811806613728563,0.07398767917204804,0.004452284783217595
0.28328173374613,-0.004447818769156614,0.007703848091037724,0.07345080517633298,0.004088147505868409
0.2848297213622291,-0.003821716375426262,0.0066194069343562595,0.07329797593694999,0.003214784564615821
0.2863777089783282,-0.003193914078580798,0.005532021459111479,0.07324670556371661,0.0022446566412378673
0.28792569659442724,-0.0025364448026698083,0.004393251268818123,0.07295642647345038,0.0028843102390131723
0.2894736842105263,-0.001853359765011301,0.0032101132777034884,0.07233742025095843,0.004613125435701463
0.2910216718266254,-0.0011669388864816222,0.00202119744071402,0.07151712997836332,0.005940103820062281
0.29256965944272445,-0.000533175908340579,0.0009234877626175695,0.07083743508668447,0.006473609664540316
0.29411764705882354,-6.381594070104992e-05,0.00011053245162702109,0.07069874533831343,0.006760090954103523
0.29566563467492263,0.0,0.0,0.0712419977122942,0.007535975702668866
0.29721362229102166,-0.0001245158867180281,0.00015311524804853912,0.0722494798992402,0.008795872768688378
0.29876160990712075,-0.00099539838973225,0.0011333286366935567,0.073352988635814,0.009968147335413617
0.30030959752321984,-0.0022424845680289835,0.002382585499770988,0.07443920435499224,0.010622552525426607
0.30185758513931893,-0.004763084149027995,0.003857630847574764,0.07561681303451866,0.011001565339907413
0.30340557275541796,-0.006996333590028103,0.006163233575931534,0.0769025825444754,0.011472013026764434
0.30495356037151705,-0.008546246157568344,0.008544672180408235,0.07847979425094836,0.01201498345045369
0.30650154798761614,-0.009720296877874013,0.010081621924773755,0.08075475175229324,0.01245464856669722
0.3080495356037152,-0.010195510030163835,0.010732332095282916,0.0836497944578195,0.012825559035425156
0.30959752321981426,-0.010127200446110905,0.010599513293703131,0.08648205342181674,0.013196311937463068
0.31114551083591335,-0.00983897391139323,0.009998255991585377,0.08855799174785264,0.013169518597230399
0.3126934984520124,-0.009500746127409178,0.009527851881154138,0.08947564679588671,0.012296059193234466
0.3142414860681115,-0.009180278873745158,0.009979661917578833,0.08920981900685353,0.010700471568522711
